id,prob
90064497,0.3
75289625,0.06
12776857,0.21
31507893,0.55
130160138,0.14
22253614,0.21
20408989,0.13
3147313,0.22
6838356,0.06
124919066,0.07
46695445,0.24
335432,0.06
89764483,0.15
37988577,0.11
11965434,0.15
23072810,0.09
96884760,0.44
117250123,0.32
64220832,0.22
20751981,0.3
44369294,0.07
112075644,0.18
6572191,0.48
65986156,0.19
92981943,0.04
15660368,0.3
61692882,0.07
5835015,0.13
1412525,0.29
777296,0.14
29223793,0.08
61542989,0.05
17103010,0.09
31377691,0.1
43975625,0.19
63969899,0.25
5763981,0.45
31657859,0.22
5620779,0.25
121388760,0.15
18534708,0.09
77319549,0.23
60823534,0.09
9189351,0.2
8645297,0.24
8649913,0.14
21190984,0.07
1219103,0.13
2646102,0.13
75728528,0.02
105751109,0.11
75943734,0.06
6615950,0.29
34603248,0.33
4309262,0.25
21050594,0.1
13407327,0.06
128834993,0.27
1817222,0.1
23973610,0.29
4465698,0.05
90039058,0.12
125093280,0.18
90144677,0.18
37287514,0.05
63054398,0.33
1192964,0.2
41020961,0.17
36149817,0.16
133880962,0.07
24005386,0.25
79021680,0.23
65514298,0.41
41052463,0.54
65623959,0.1
43186374,0.09
66571393,0.25
59471462,0.26
19556591,0.28
18645119,0.35
20379357,0.09
49925258,0.33
106212691,0.19
882247,0.22
30805687,0.17
4934917,0.4
5606480,0.13
7925915,0.04
56080511,0.11
18154083,0.4
3355290,0.2
7699906,0.16
41206885,0.23
8568952,0.07
32459188,0.18
63439735,0.49
65836630,0.05
51947228,0.12
3675172,0.2
3152993,0.24
5789473,0.27
112711478,0.1
84656053,0.35
63428779,0.21
1448249,0.08
124015135,0.09
16221326,0.12
10103454,0.1
66542797,0.08
31427754,0.15
95093186,0.34
17002725,0.34
6540397,0.11
29053701,0.22
9026630,0.4
124441048,0.2
90826969,0.4
95032096,0.2
4286593,0.13
125030226,0.13
979592,0.32
65684486,0.62
123951381,0.05
13087660,0.02
68527899,0.04
1022403,0.06
41890371,0.37
77110147,0.01
79134303,0.06
2083995,0.14
14268600,0.12
21581228,0.04
28613544,0.08
40442745,0.08
55199397,0.1
28763244,0.11
26178036,0.52
3354141,0.12
71914863,0.21
60686287,0.3
2381698,0.06
2906802,0.28
14659612,0.18
8625839,0.4
70823970,0.1
55289273,0.29
64340884,0.21
68302978,0.14
40572458,0.23
50517935,0.64
51336718,0.07
31326616,0.01
41030803,0.41
70001086,0.2
4425191,0.13
95324259,0.06
20108169,0.07
23865575,0.08
6806444,0.1
4195753,0.06
23825443,0.02
41520488,0.45
68435536,0.09
30245749,0.12
46620419,0.17
61036564,0.27
31326590,0.11
10494608,0.26
43186295,0.2
1493200,0.14
89946472,0.27
29064431,0.12
6179637,0.18
1419959,0.21
11695572,0.09
6636056,0.16
1442223,0.22
63250299,0.28
65087949,0.16
44796072,0.1
125096162,0.17
35296432,0.05
39340235,0.17
32218803,0.22
51876403,0.38
63179608,0.02
85126968,0.16
13538088,0.11
6935706,0.08
616392,0.43
648886,0.16
55009079,0.11
93850001,0.4
51968544,0.12
20700771,0.1
2045168,0.11
14618718,0.29
40471628,0.19
67495559,0.29
2307990,0.07
8629322,0.04
2826301,0.13
46630194,0.11
1246662,0.25
6523536,0.11
76235821,0.09
1474174,0.03
32359732,0.08
59481734,0.16
8979590,0.06
70852273,0.6
7679575,0.13
35703729,0.14
34934696,0.12
23402975,0.22
15630818,0.11
1232424,0.08
129636837,0.17
104734432,0.11
42122018,0.33
8586131,0.07
60970640,0.37
4549184,0.29
73252470,0.14
68533886,0.09
984826,0.17
833019,0.08
31557164,0.14
41246742,0.1
42495630,0.52
64341332,0.47
5801262,0.13
5799752,0.22
10148910,0.09
25337412,0.23
90128557,0.38
28684431,0.14
55259521,0.12
84555010,0.19
77571697,0.24
35803937,0.18
94686487,0.37
31156761,0.1
88869471,0.05
6549703,0.19
45384421,0.31
41022040,0.26
34673622,0.13
51476598,0.19
124423083,0.07
102967417,0.16
17152806,0.25
645500,0.02
9075618,0.07
3004774,0.47
65292215,0.19
16452871,0.03
74663782,0.41
72622671,0.15
28132191,0.07
77397060,0.12
83827595,0.17
112054425,0.03
1495765,0.17
1689968,0.08
811761,0.13
94392025,0.22
118119534,0.16
1676849,0.06
66606698,0.49
1552690,0.09
88077427,0.21
36763315,0.46
5885044,0.06
768735,0.07
20628463,0.16
85228108,0.25
1246308,0.12
50468213,0.19
11367557,0.31
41071112,0.11
17493406,0.18
3695727,0.16
13016246,0.38
46586715,0.04
102650053,0.53
10172667,0.13
70986187,0.27
20118363,0.03
68694563,0.24
35663945,0.17
42924507,0.22
51997903,0.34
31988428,0.26
4104633,0.13
2414854,0.04
708559,0.16
68399125,0.32
3286953,0.01
91343176,0.02
1158297,0.09
7073485,0.08
5947029,0.08
8905366,0.38
35998362,0.23
6517811,0.37
126788737,0.07
39018157,0.29
7915074,0.23
3219846,0.04
38585970,0.31
50605567,0.07
1686902,0.17
10109746,0.06
54167565,0.18
12335774,0.08
2299079,0.04
65796375,0.06
12327502,0.19
10554898,0.23
1518911,0.04
808830,0.07
43977348,0.34
3808950,0.06
55492090,0.11
129062127,0.32
68985313,0.32
11216002,0.35
10120641,0.18
11314726,0.15
69990245,0.07
33391217,0.16
3925103,0.08
59502393,0.1
1188583,0.03
60903675,0.18
3921936,0.07
954345,0.04
27611703,0.07
176942,0.23
73007458,0.47
69822167,0.04
69822787,0.32
3847736,0.07
49964776,0.12
13038464,0.33
15770925,0.12
50579953,0.08
15480703,0.32
84646377,0.13
10142684,0.54
12636064,0.09
10544766,0.2
28554316,0.08
6885134,0.1
9574586,0.13
127038362,0.08
16503006,0.3
37751916,0.03
3375027,0.06
18515325,0.15
93413716,0.29
65512511,0.17
6545481,0.13
90038579,0.33
11678238,0.17
10557992,0.14
56492981,0.11
20379652,0.14
12565965,0.49
94278208,0.2
8558675,0.16
87384663,0.06
558502,0.05
27671630,0.14
71737058,0.36
81320141,0.25
476849,0.22
34494062,0.27
17352983,0.37
96880178,0.03
75242266,0.26
34412579,0.07
58542856,0.1
12469220,0.13
34593128,0.12
1287887,0.04
21350730,0.1
68062967,0.05
127282401,0.16
5445600,0.28
83902583,0.18
1376275,0.05
55938161,0.15
10609013,0.2
3346727,0.19
7338786,0.48
56984802,0.2
1455709,0.06
121892716,0.04
613571,0.25
32518987,0.06
8824850,0.04
15661553,0.07
21270337,0.26
55089228,0.33
6655022,0.08
1232732,0.09
13118474,0.06
10648004,0.08
38449088,0.1
35266588,0.15
61962685,0.02
11505308,0.14
14499511,0.2
124760694,0.1
73844010,0.03
51838041,0.22
9045375,0.04
1411302,0.45
123604615,0.13
22263702,0.43
53312419,0.17
1213011,0.29
129135440,0.12
13195818,0.14
65915933,0.51
75276090,0.09
39749227,0.19
42296551,0.12
70012543,0.1
61374280,0.27
59139191,0.14
72654658,0.23
77554028,0.2
69463738,0.03
64088232,0.28
47230475,0.5
85636298,0.26
78879137,0.49
16532678,0.08
990387,0.06
1255217,0.17
51938890,0.24
39619146,0.27
28192430,0.14
16432615,0.1
3324969,0.07
85551597,0.34
6525025,0.22
55454477,0.14
57892318,0.26
13276970,0.26
31306334,0.36
28703546,0.46
61550838,0.12
70692515,0.35
1357505,0.26
120174948,0.13
13087834,0.22
44055445,0.39
74565076,0.26
74663961,0.21
15429267,0.21
6787225,0.15
74713686,0.02
18964906,0.08
54393406,0.27
4291800,0.11
88969422,0.07
60894255,0.27
93879663,0.22
89965614,0.03
60577231,0.19
61333501,0.2
56642328,0.18
77539678,0.08
7535419,0.44
131276014,0.19
98905348,0.29
57335056,0.05
658784,0.05
1571889,0.17
1052002,0.42
33681362,0.07
89796868,0.08
972758,0.09
1522138,0.31
3627063,0.22
71023877,0.18
13188079,0.26
97750860,0.38
19978175,0.07
5759214,0.23
60686691,0.13
14498775,0.12
59070875,0.2
1158354,0.32
780516,0.25
1578616,0.15
32148320,0.03
25927474,0.02
5625188,0.31
28703417,0.02
111498928,0.09
41170624,0.14
5614771,0.21
118193259,0.15
1637965,0.07
74664258,0.1
77379530,0.4
80128196,0.31
9208624,0.17
78660215,0.15
96687279,0.09
127275477,0.08
44141608,0.16
43044905,0.1
27592115,0.17
6877420,0.13
51936553,0.14
601956,0.04
50607427,0.04
42296927,0.11
70260202,0.06
79835550,0.04
10080091,0.04
61478154,0.23
1815155,0.15
10103079,0.16
58090120,0.1
15321065,0.08
11255119,0.22
89938038,0.3
51206101,0.15
3632487,0.13
93995641,0.24
3197475,0.08
42031218,0.24
113827537,0.1
20538507,0.22
59160124,0.15
96315528,0.12
8906249,0.08
7058573,0.21
56030580,0.12
6725267,0.14
120192640,0.07
7636170,0.12
71016905,0.17
7065006,0.16
123615805,0.21
59413207,0.22
827615,0.15
3726994,0.08
90698533,0.09
21269923,0.1
81473354,0.07
95116759,0.28
55208654,0.05
65956262,0.3
73714674,0.27
38162300,0.41
50436003,0.24
92330224,0.07
111441001,0.13
19076830,0.21
75060563,0.22
40990133,0.29
93882097,0.32
3006893,0.08
63888693,0.25
2487313,0.14
83488590,0.15
61523368,0.19
440243,0.06
18354519,0.05
10141441,0.2
2228191,0.13
13266817,0.17
15620226,0.15
50636066,0.05
42423668,0.11
787290,0.45
8659137,0.2
70963489,0.27
9165404,0.15
35064639,0.14
9785977,0.43
68112773,0.05
7536064,0.11
19607411,0.06
8589196,0.12
39672269,0.2
130087004,0.19
21280269,0.24
27520666,0.35
717813,0.13
3097677,0.11
58662235,0.05
92891820,0.11
56069635,0.08
66452203,0.64
1545301,0.12
54598189,0.49
1596070,0.17
35014378,0.17
27040095,0.09
34492405,0.44
1408614,0.08
90288611,0.22
55260149,0.08
3638575,0.12
31306919,0.11
1622317,0.08
5769458,0.08
131243172,0.06
17714634,0.28
56462888,0.43
17253453,0.18
90409493,0.36
96336809,0.14
83113326,0.21
46367319,0.13
613444,0.45
12647018,0.18
7090557,0.21
34492826,0.29
4294578,0.3
44836483,0.47
27650973,0.1
772278,0.29
38556017,0.1
57664506,0.14
4805224,0.09
3015291,0.05
13316833,0.04
6576575,0.08
5335970,0.08
98104692,0.2
62196166,0.15
10674806,0.23
3373816,0.12
36300905,0.28
12816110,0.14
17984905,0.31
67258607,0.2
30936401,0.2
17795178,0.09
96720611,0.13
38141647,0.34
76221699,0.11
31457198,0.13
75819394,0.39
9768334,0.11
10073712,0.47
10574883,0.27
50093736,0.08
11274575,0.38
1238874,0.28
17974072,0.28
96114398,0.1
6809651,0.33
1914812,0.24
85148414,0.18
75397657,0.34
59413249,0.2
1021474,0.06
15429598,0.19
24655371,0.12
94239912,0.19
84110928,0.12
25617191,0.46
8814899,0.11
43459257,0.34
43649702,0.34
55422109,0.23
65695642,0.12
1469898,0.38
8972289,0.04
45734384,0.11
65611927,0.14
90238755,0.23
18874985,0.13
91883665,0.18
48130376,0.23
2229410,0.28
59542213,0.32
12508099,0.08
47250911,0.05
131033109,0.07
61480429,0.26
50615833,0.18
10606968,0.28
46447949,0.34
50055019,0.07
41020918,0.38
129953491,0.05
86366236,0.16
55089494,0.1
70301915,0.2
6516237,0.1
2827490,0.05
7381635,0.21
65974646,0.17
1439323,0.11
110895585,0.13
63517080,0.28
7716068,0.06
38504977,0.17
94447666,0.24
12458249,0.28
65007512,0.16
51216895,0.28
6306886,0.12
12398111,0.13
572770,0.23
3632813,0.1
51105285,0.23
850745,0.17
3627003,0.18
73876104,0.18
33661802,0.23
667056,0.25
85972545,0.18
36571202,0.18
55534640,0.29
13177273,0.4
62784296,0.14
1465442,0.09
25186770,0.16
4224615,0.08
38427102,0.05
91286182,0.35
90189338,0.08
13527681,0.03
77129339,0.17
1034427,0.2
1483341,0.21
1348846,0.08
55961102,0.13
12354956,0.04
60515221,0.06
56652648,0.2
4527849,0.16
19606678,0.03
95387175,0.2
10125772,0.07
11084603,0.14
798531,0.07
2296385,0.21
61521962,0.28
19878102,0.24
46357556,0.14
13025611,0.17
54345655,0.4
123980551,0.13
65129863,0.22
68533517,0.18
1379485,0.06
34492595,0.27
131938826,0.03
45584233,0.09
5815054,0.02
6919184,0.28
133470514,0.1
25217614,0.03
96334399,0.05
69086659,0.15
34502198,0.14
107091695,0.65
84477431,0.16
65712517,0.06
48181300,0.27
19927688,0.13
3920178,0.07
14579202,0.19
10159836,0.05
96861950,0.35
85784789,0.12
63466955,0.22
42273777,0.15
75141508,0.07
55169953,0.09
23824777,0.13
33110909,0.07
51326735,0.19
41129943,0.24
31287560,0.2
1185315,0.21
60794028,0.11
70162383,0.37
93870533,0.08
125794118,0.31
57314466,0.05
78258226,0.29
94469831,0.15
41021710,0.11
88994705,0.03
21801125,0.13
3633153,0.08
40097695,0.56
63517029,0.08
18936052,0.09
5876093,0.08
43295299,0.27
85118090,0.21
5865337,0.05
58180701,0.1
115090562,0.09
8609966,0.08
7726778,0.38
28652721,0.31
1627245,0.1
37651822,0.19
57365725,0.36
40951272,0.22
6543320,0.08
75190981,0.02
24144729,0.1
47128392,0.14
32008229,0.09
118097909,0.04
31236295,0.27
6169016,0.18
636286,0.18
91630522,0.06
3697077,0.08
7655155,0.04
135709985,0.28
15459701,0.12
79915424,0.11
444021,0.2
1271380,0.53
821741,0.18
57255639,0.39
121326144,0.11
68983150,0.03
11635434,0.12
19676290,0.12
29133710,0.15
2090413,0.02
620956,0.04
3066244,0.05
35064313,0.25
13307267,0.44
3625138,0.05
1623589,0.13
75587969,0.32
2464585,0.08
78218477,0.41
555894,0.12
70996982,0.22
24294720,0.52
575499,0.19
19596800,0.21
1547593,0.02
46776841,0.24
23826229,0.12
85842336,0.05
63510056,0.19
15491025,0.39
49924377,0.1
51886822,0.35
16361508,0.15
1141775,0.19
5778820,0.32
96685236,0.19
48536536,0.08
7084059,0.09
59571926,0.2
77190001,0.58
7092461,0.09
75059716,0.15
8224785,0.12
38545991,0.37
9766767,0.36
125012786,0.11
19616912,0.11
52026896,0.09
38427407,0.41
38242731,0.12
22412970,0.32
42934205,0.11
5649214,0.1
53784526,0.1
35733722,0.15
112050709,0.07
68863209,0.14
29974857,0.23
7945212,0.2
16373092,0.1
28923484,0.34
61019027,0.17
43285964,0.41
36371249,0.02
36261061,0.05
49864880,0.25
7376305,0.03
72612505,0.05
36108617,0.15
6209766,0.09
65118970,0.24
56052191,0.12
50064831,0.35
96229892,0.03
63154787,0.22
118676767,0.06
129592800,0.21
1232951,0.14
1510807,0.19
33161673,0.2
102256223,0.04
19197420,0.53
28684212,0.14
126379622,0.08
47979615,0.25
5790176,0.11
21099843,0.17
17713332,0.18
11676520,0.21
93809257,0.06
96888140,0.19
44320388,0.24
16391724,0.2
48213229,0.4
1905032,0.06
1300455,0.08
979074,0.04
1253608,0.02
39459570,0.09
135766096,0.05
91343792,0.25
24626973,0.48
111755706,0.06
34492226,0.17
12437885,0.04
61338295,0.07
130827727,0.09
7295128,0.09
1045354,0.09
1856314,0.47
90708449,0.14
3630899,0.26
78991312,0.3
5444961,0.05
5637523,0.13
8628590,0.54
7098893,0.08
86592913,0.14
57205547,0.1
103167317,0.2
33280796,0.12
6765401,0.23
94160257,0.07
477959,0.15
39560711,0.02
2444579,0.14
12496701,0.34
540617,0.08
67839516,0.21
48628266,0.01
17103028,0.4
73803358,0.27
41012529,0.34
2515008,0.17
10576805,0.12
77675650,0.17
37307875,0.06
110751938,0.08
52959203,0.36
68477007,0.41
32279702,0.1
85138102,0.42
56138716,0.17
4777187,0.21
13027298,0.07
1030656,0.11
2299300,0.08
8579198,0.1
42504607,0.2
112872264,0.18
89847269,0.21
5855515,0.17
50033115,0.35
3335496,0.14
32329363,0.34
112715391,0.04
43054808,0.34
25456857,0.18
83688231,0.12
4305714,0.14
52076644,0.03
8646991,0.07
3334737,0.27
35989535,0.23
46154692,0.15
49523361,0.06
7098655,0.1
452407,0.08
4538651,0.21
125310130,0.11
59905130,0.27
46527576,0.09
11844739,0.23
8915577,0.18
30295320,0.09
77541029,0.07
10131388,0.24
58673971,0.28
3240458,0.29
76022324,0.38
72867758,0.03
804800,0.07
110038071,0.08
30315447,0.05
29763943,0.2
1534998,0.14
2144851,0.45
30385635,0.03
21160279,0.12
13128505,0.13
52057045,0.22
68968028,0.09
5976751,0.08
644529,0.18
3667776,0.08
95047349,0.38
8637454,0.14
1221821,0.37
60941457,0.04
6794815,0.56
12418258,0.19
87014863,0.3
85556967,0.34
65646030,0.42
877151,0.01
37147756,0.05
27701974,0.13
20140348,0.12
37682274,0.18
73468581,0.36
655655,0.03
63477126,0.15
38528499,0.07
51316922,0.17
81331934,0.15
109989040,0.15
38438071,0.25
77518385,0.1
108431190,0.02
29153873,0.06
1038931,0.13
111705121,0.21
100014969,0.09
19106797,0.33
44995384,0.27
3377347,0.14
120257727,0.06
88813467,0.19
129380891,0.22
66400721,0.3
93870046,0.23
30266119,0.14
22382245,0.06
94330953,0.14
13467164,0.05
86463019,0.21
6898092,0.11
9215510,0.1
26759956,0.11
644492,0.15
77190062,0.04
6896305,0.18
52979786,0.46
1372871,0.15
60812159,0.53
15420329,0.19
5042137,0.35
63927952,0.2
65322467,0.39
75942426,0.27
3217196,0.31
41031285,0.4
5604943,0.02
62022842,0.25
2475306,0.06
16061261,0.36
1509620,0.19
26279756,0.22
16503225,0.24
71069605,0.33
123895693,0.08
29293956,0.08
39660503,0.19
30505697,0.35
60346669,0.17
16502466,0.27
106796690,0.12
1587165,0.13
29204190,0.11
52979224,0.08
55481718,0.43
84011163,0.14
453136,0.12
124823955,0.08
69452446,0.04
7957185,0.07
74834823,0.04
6706942,0.19
6154782,0.4
71964889,0.16
63290948,0.09
1488612,0.23
1261374,0.08
610775,0.04
50587221,0.15
106489270,0.06
6736027,0.35
3220106,0.19
23252854,0.19
61368458,0.03
68539763,0.08
53121755,0.14
124921368,0.28
28722587,0.03
9187501,0.69
3370977,0.14
44906674,0.48
21231764,0.15
14338339,0.18
32188942,0.13
44105447,0.13
65027178,0.19
51185612,0.25
1865971,0.02
40806382,0.35
60035302,0.25
4546997,0.22
9068043,0.09
3674726,0.08
18886272,0.07
71855755,0.15
64150949,0.37
6536555,0.11
23473027,0.19
7674709,0.21
15480943,0.11
65007737,0.05
42264650,0.13
9444702,0.03
121929669,0.23
16572294,0.11
7915569,0.04
729738,0.24
8856520,0.08
88979094,0.66
40999293,0.14
68503894,0.09
30185623,0.36
40520923,0.16
43849123,0.37
62316195,0.3
711318,0.13
38211912,0.15
127945631,0.04
10074898,0.35
34643086,0.34
88653251,0.22
31207301,0.18
8608196,0.12
71054647,0.03
9787581,0.17
2367486,0.17
18545181,0.13
66474584,0.07
3154426,0.42
116224445,0.21
60376545,0.12
753121,0.15
70062222,0.22
17273240,0.28
71864125,0.36
6576899,0.27
8148433,0.24
16942559,0.04
19127578,0.1
1421696,0.05
1191824,0.03
12498604,0.46
3186084,0.17
532148,0.09
807971,0.15
94140399,0.15
123977082,0.02
49993913,0.2
65706167,0.11
57216818,0.03
16421499,0.02
12956372,0.16
86061754,0.35
62377461,0.04
8157499,0.08
50054204,0.13
23172961,0.17
95517622,0.08
986049,0.05
3216363,0.18
10181479,0.04
95527666,0.16
15741386,0.15
46810384,0.29
100003855,0.19
64390330,0.47
46175528,0.48
1001045,0.07
70661468,0.12
52027541,0.29
2275925,0.1
4805596,0.24
93525081,0.1
1435772,0.15
117229374,0.09
10099991,0.16
49943330,0.54
1152965,0.2
8667930,0.06
70102944,0.25
125758583,0.35
77507285,0.18
9867210,0.04
91012291,0.22
568299,0.09
1068274,0.07
3005421,0.08
17272668,0.14
45404736,0.25
71118545,0.09
3214986,0.13
7936996,0.06
1422450,0.07
32198909,0.22
76203438,0.19
1382557,0.1
46834026,0.24
95347126,0.13
55981658,0.16
1372276,0.09
119989905,0.07
1397726,0.14
6178707,0.31
90906572,0.35
823990,0.02
74051266,0.21
51437546,0.09
992382,0.23
61323130,0.37
93800376,0.41
511760,0.09
12428094,0.25
31016414,0.05
123049631,0.22
84122302,0.1
7574881,0.13
31337681,0.08
829157,0.22
1439669,0.16
91574475,0.31
32069046,0.14
6825995,0.32
34383638,0.14
68921721,0.27
13266559,0.07
5969892,0.31
5791241,0.26
90093733,0.19
78879242,0.06
26719640,0.05
88107122,0.04
55121506,0.24
28563906,0.44
23884048,0.1
2229252,0.08
8595250,0.27
38510530,0.13
31317704,0.05
7448517,0.06
1678440,0.07
21180184,0.17
60675570,0.08
9229289,0.29
491197,0.2
93654511,0.11
22343212,0.24
10138738,0.43
36380370,0.16
1122273,0.21
96887172,0.11
41109852,0.1
46325256,0.21
56250349,0.18
38584352,0.01
36240710,0.2
15731587,0.08
95067911,0.16
40363217,0.11
72023232,0.2
96313056,0.06
75457909,0.02
624103,0.26
6876786,0.03
100155293,0.08
123889330,0.22
40017924,0.3
87764347,0.37
98427291,0.22
5761358,0.07
69020050,0.07
85260312,0.15
77421194,0.39
45294809,0.1
24696634,0.2
34402682,0.08
36019761,0.32
89786021,0.18
31617775,0.1
89778013,0.23
25326989,0.18
81468268,0.28
34593414,0.1
31156902,0.06
75840340,0.22
11975352,0.04
7005309,0.05
51826727,0.11
8295872,0.22
71735029,0.03
69392442,0.11
777508,0.11
604342,0.2
13347380,0.14
13488804,0.09
69699688,0.19
73704418,0.49
40950490,0.34
10726670,0.09
41089204,0.04
9217804,0.23
12468059,0.33
11966516,0.02
88817136,0.31
61552625,0.05
90987426,0.03
66432248,0.48
20692463,0.32
12786916,0.25
104171717,0.33
56975020,0.03
1099499,0.18
46715746,0.47
79731785,0.37
15550667,0.12
371702,0.3
57684531,0.12
36551397,0.54
95059459,0.09
54568348,0.17
34903722,0.2
6825587,0.14
4545797,0.1
1093542,0.08
22422106,0.17
28754571,0.48
13247145,0.04
527718,0.37
57774120,0.19
63054331,0.23
37217827,0.06
387439,0.12
68507278,0.14
83202202,0.21
1036190,0.11
25266084,0.19
26210394,0.18
1050139,0.05
26308511,0.21
21541315,0.2
14459200,0.27
28674298,0.16
64340554,0.1
129803756,0.08
1198933,0.06
731524,0.44
2827277,0.1
6739654,0.12
17725086,0.08
14347995,0.11
17713328,0.09
76073760,0.07
571796,0.08
34994474,0.19
31347197,0.34
8636130,0.05
10835019,0.11
390255,0.24
129403720,0.22
128467781,0.22
8560299,0.1
20158065,0.17
6889944,0.12
81565789,0.25
8574732,0.41
13497682,0.07
71054048,0.3
20428766,0.27
15379617,0.14
1058497,0.14
11386558,0.1
83848067,0.2
55151269,0.32
6177424,0.17
8575903,0.17
66420357,0.6
52819354,0.39
55231747,0.12
40510540,0.16
52759235,0.04
12576860,0.15
28642769,0.11
73874804,0.02
38587174,0.26
1544911,0.11
108778961,0.12
4787440,0.05
10122629,0.09
634739,0.28
11707859,0.1
3922112,0.18
77971870,0.32
73336312,0.12
67265163,0.27
31707944,0.13
75859798,0.48
57355963,0.07
60963607,0.17
66311065,0.03
104332600,0.15
25197296,0.14
1277475,0.16
55229390,0.03
88937353,0.37
61390599,0.1
77499236,0.2
10617696,0.33
128193866,0.13
61421050,0.29
1521616,0.13
36048782,0.38
126360828,0.02
80015311,0.17
6542385,0.02
504030,0.11
123605973,0.06
5768709,0.11
7355827,0.46
105416231,0.2
15670655,0.04
40392250,0.06
3288767,0.03
126164660,0.03
28994016,0.25
11386079,0.11
3915297,0.23
65251981,0.24
22411771,0.45
121794378,0.26
60821676,0.21
3373418,0.26
1530068,0.45
57004896,0.16
11895876,0.09
782188,0.06
28492746,0.18
92833202,0.45
48725197,0.53
8265125,0.05
752206,0.38
72553377,0.4
79825443,0.18
1503136,0.04
20108243,0.09
5636189,0.02
27300287,0.35
871152,0.11
12266902,0.21
43255646,0.46
90756689,0.15
98171854,0.06
96719941,0.39
5649730,0.27
11627898,0.1
613827,0.2
29565023,0.06
74996079,0.02
6189145,0.15
7336542,0.04
28722904,0.05
43336700,0.33
51686403,0.32
35853617,0.2
10605445,0.05
16061767,0.05
63246844,0.11
49157872,0.06
5950266,0.13
75253810,0.24
2370969,0.12
10536577,0.14
7515407,0.08
20789896,0.17
31126281,0.46
10135880,0.06
1684823,0.07
1482176,0.09
63334591,0.22
20118117,0.23
82659236,0.21
28694432,0.17
6169831,0.33
10694625,0.25
65772406,0.08
769551,0.11
70976965,0.19
92411367,0.06
5195173,0.15
65696842,0.15
18905616,0.12
9185881,0.45
46416861,0.08
74614404,0.16
17463027,0.11
37840391,0.08
23876253,0.1
11235300,0.05
8670200,0.04
52636155,0.21
8605650,0.12
1432618,0.24
1105821,0.17
46835428,0.36
124016964,0.1
127101602,0.12
5696525,0.03
793817,0.32
42424900,0.07
6644842,0.36
39460151,0.31
96890570,0.21
96738742,0.13
43286548,0.12
16512791,0.06
38192618,0.11
14650676,0.17
84514710,0.08
18004179,0.11
3701952,0.26
90091031,0.2
59300229,0.13
1499075,0.31
95062580,0.1
28062032,0.17
77051372,0.16
1396014,0.04
64220415,0.1
20939310,0.25
15840830,0.01
10065977,0.16
63180304,0.16
117745580,0.34
11656493,0.38
12399163,0.09
8626260,0.04
3240498,0.03
63527009,0.2
60567001,0.05
10765915,0.21
76236392,0.05
22233327,0.5
1603034,0.39
30365602,0.3
3054905,0.47
83214221,0.32
32309502,0.14
3015857,0.06
65885308,0.57
2383287,0.25
33661360,0.41
60901961,0.53
55370149,0.05
21390356,0.34
56032074,0.05
54668547,0.06
62326682,0.44
88523517,0.22
61340660,0.19
527598,0.14
60507186,0.41
2635088,0.07
23032824,0.47
4166373,0.15
11395670,0.15
1199431,0.47
663246,0.21
3378784,0.05
7296197,0.03
38435970,0.35
90219926,0.25
39720951,0.39
809685,0.21
94029212,0.23
34863924,0.25
1230852,0.29
61530963,0.23
206181,0.05
17582869,0.21
15670301,0.05
3922837,0.08
6906168,0.25
46807329,0.23
79652889,0.17
4074948,0.08
41720410,0.28
92429704,0.28
134962899,0.16
56663289,0.1
102493213,0.02
35236294,0.11
38331195,0.4
10100626,0.14
10110355,0.03
7047844,0.08
25466848,0.29
48674853,0.16
92240440,0.11
44515096,0.17
58704091,0.17
16101319,0.05
5114786,0.03
536354,0.02
28202214,0.13
3095892,0.28
20278308,0.19
69823143,0.28
24254857,0.12
86553759,0.4
37988562,0.19
70872992,0.09
3527171,0.11
665330,0.19
10071305,0.33
15740005,0.11
37197964,0.14
48716250,0.28
69646631,0.13
130043742,0.13
29203682,0.34
93810771,0.11
88633112,0.19
34802931,0.45
46683603,0.5
794722,0.11
63890262,0.04
30185640,0.37
13105893,0.18
79503629,0.39
128196165,0.16
73754767,0.04
20811821,0.16
78021150,0.1
10138181,0.06
39620305,0.06
7605078,0.18
15059210,0.1
18564878,0.08
66582079,0.22
7378370,0.01
27420311,0.15
74886122,0.02
125669331,0.11
75357319,0.19
23633223,0.16
108513725,0.12
1605866,0.29
63919466,0.04
60843867,0.05
5761663,0.1
27701736,0.35
14568469,0.02
56067840,0.34
12607504,0.07
70846578,0.1
48555132,0.23
75309597,0.22
34343081,0.29
31247518,0.2
40694680,0.4
23894952,0.02
1417317,0.19
17123087,0.27
14548964,0.09
113502739,0.11
29715422,0.19
65676280,0.34
89877039,0.06
50596822,0.02
73745291,0.28
1347295,0.28
10172608,0.2
12447238,0.1
72173555,0.18
6288759,0.12
6331065,0.15
5760757,0.12
24134845,0.43
48626999,0.05
74081663,0.13
91250898,0.1
13366754,0.14
368243,0.05
26088143,0.21
43315757,0.12
58713827,0.56
13957949,0.43
12234911,0.2
64380379,0.3
14899196,0.14
29074363,0.05
730568,0.16
8305287,0.21
785616,0.14
121399073,0.12
97884033,0.06
25717218,0.25
58320746,0.08
15541273,0.07
49136371,0.02
45764364,0.23
18714890,0.03
33310892,0.26
13108045,0.53
970522,0.12
1589366,0.22
63334314,0.04
78994074,0.1
20038670,0.1
8136757,0.43
56088023,0.11
126523615,0.12
99983985,0.22
57398387,0.3
