id,prob
1504827,0.06
21510933,0.16
79230533,0.34
65686424,0.17
11665775,0.15
50606575,0.09
8958411,0.09
32149425,0.4
4300303,0.19
10735215,0.06
23924404,0.2
68528636,0.0
44885206,0.42
560462,0.47
60921161,0.25
11375637,0.12
28172110,0.13
75283024,0.21
56070391,0.1
73480427,0.2
96840182,0.16
3369592,0.22
1444603,0.02
6917311,0.26
33391337,0.3
1466634,0.15
33401446,0.15
91656932,0.1
40471791,0.13
14759030,0.11
21500667,0.07
124824412,0.03
13378033,0.25
61408414,0.2
1492648,0.04
78130090,0.13
50316641,0.16
55937889,0.3
86613389,0.09
41000834,0.2
85737636,0.15
1017873,0.14
6209128,0.13
21030556,0.14
39887513,0.18
1550999,0.21
94459144,0.2
110088624,0.15
87133073,0.1
91181820,0.2
1155336,0.06
66631694,0.11
91373637,0.14
79601486,0.05
69863192,0.11
72062693,0.41
63220677,0.18
99965355,0.26
15750340,0.15
100123022,0.18
14598944,0.14
6384674,0.43
114517684,0.21
122910499,0.17
1125115,0.21
3489180,0.14
32419946,0.19
84223436,0.33
65037999,0.46
76194512,0.05
30305316,0.09
90128477,0.34
1815682,0.2
68495133,0.15
55009178,0.36
128000272,0.1
42415473,0.15
24616127,0.15
34682949,0.33
78479346,0.15
16522940,0.19
5167094,0.25
41043294,0.08
4288623,0.13
30145730,0.2
57990863,0.12
51116060,0.14
8972031,0.13
124417610,0.04
1300397,0.05
48425145,0.12
7679952,0.1
93227574,0.05
90060307,0.19
34011861,0.29
28232298,0.1
30395552,0.14
19916765,0.41
60666506,0.11
13857873,0.14
70633395,0.23
64069186,0.11
60824117,0.65
50517162,0.28
3928188,0.12
7380529,0.13
42484585,0.08
48052171,0.16
2376474,0.07
20780635,0.11
57034651,0.18
40007837,0.28
22181489,0.29
96655819,0.07
91072832,0.15
6699757,0.09
636114,0.26
65693167,0.19
11955735,0.14
92628934,0.13
91944822,0.06
40940597,0.41
35763359,0.1
7340088,0.05
69474959,0.64
17152629,0.07
97530797,0.07
78551015,0.14
68528144,0.23
13868136,0.12
60676879,0.15
86632474,0.07
1333492,0.26
55179639,0.15
122332387,0.23
42231323,0.14
23093718,0.14
25166458,0.11
72796132,0.03
68565194,0.15
92727837,0.23
86021602,0.15
38469873,0.11
39439986,0.08
72685079,0.24
34462290,0.17
15340699,0.47
8806266,0.24
129396250,0.3
11716135,0.39
79955622,0.43
12957398,0.06
39671541,0.11
57176772,0.23
45017197,0.21
33200535,0.17
77358632,0.11
5959408,0.22
4285151,0.1
15600535,0.45
134130404,0.37
812314,0.33
15440103,0.1
7455017,0.16
116801117,0.07
77158894,0.59
12427871,0.12
31286861,0.15
52928628,0.07
48714639,0.24
72022569,0.28
96372658,0.21
63869695,0.25
44965686,0.1
15259696,0.2
352303,0.06
18454443,0.36
11647678,0.08
61472592,0.19
7390204,0.03
76263829,0.15
126632399,0.07
29154141,0.35
78250008,0.35
85842808,0.14
7715546,0.09
74806149,0.12
81375842,0.23
85971128,0.1
35999126,0.15
26189129,0.52
91069366,0.19
63506258,0.22
4186969,0.28
48685839,0.23
94070549,0.07
3056001,0.42
672861,0.08
65836514,0.1
33410999,0.05
6105344,0.17
94414378,0.03
1575595,0.3
102095944,0.03
76449394,0.14
50204350,0.26
97367269,0.33
20099310,0.17
13266750,0.33
30686144,0.12
753478,0.27
86105337,0.08
52868661,0.33
4768359,0.09
10565101,0.16
30765779,0.17
111674755,0.17
38647743,0.6
30686115,0.05
132860194,0.11
22361550,0.26
92808591,0.1
3923140,0.08
47128913,0.2
78180199,0.09
55253008,0.21
66360473,0.3
21420806,0.38
60910276,0.2
1109957,0.08
65784043,0.06
92777503,0.15
653074,0.26
28963666,0.29
91031665,0.13
51977071,0.11
128145822,0.21
71946126,0.22
1485468,0.11
498097,0.05
115703669,0.12
38499068,0.11
77506293,0.28
2874664,0.12
6734597,0.16
11754636,0.2
69954166,0.13
1437816,0.14
9795408,0.42
37051257,0.15
125324121,0.04
34924486,0.08
8607826,0.22
8374640,0.14
57275539,0.14
6321710,0.38
6918742,0.07
8147533,0.06
40563183,0.08
3676402,0.06
13437666,0.14
45534470,0.32
69116507,0.11
5174700,0.07
59561982,0.5
12968359,0.22
28933565,0.23
98137410,0.22
88760162,0.22
13048225,0.1
17333320,0.22
75478145,0.13
1278656,0.04
5782414,0.08
9754834,0.42
3964821,0.08
60780683,0.1
31487487,0.18
4557767,0.2
867707,0.26
46567671,0.1
21391333,0.18
497265,0.15
54638153,0.11
7914982,0.1
3351184,0.17
40942088,0.12
47310582,0.38
59925346,0.1
3149736,0.18
126168862,0.14
89023502,0.2
6594818,0.11
7087096,0.21
73905862,0.2
48684464,0.25
128488520,0.22
70996642,0.19
85711122,0.17
13227030,0.34
132397889,0.12
3235405,0.1
67357347,0.08
57316595,0.18
131652589,0.1
27511525,0.12
528912,0.13
1425493,0.05
17894666,0.14
6725455,0.13
35823931,0.09
43803258,0.15
12477535,0.14
51706550,0.19
13498464,0.07
3240045,0.15
33410269,0.18
10756542,0.06
19076381,0.13
8374642,0.18
8569244,0.1
9806562,0.15
11336030,0.16
57772983,0.17
54988188,0.4
38822503,0.21
5771089,0.45
97389695,0.14
38535127,0.27
61364339,0.48
38468336,0.2
23163274,0.06
28072048,0.38
57598509,0.09
95358119,0.14
69473223,0.19
57672577,0.06
110411925,0.56
58160308,0.07
39589677,0.25
95023154,0.1
50588682,0.16
41001691,0.28
85108206,0.19
19766577,0.07
20719800,0.07
23866132,0.11
14570925,0.27
60852356,0.04
108321649,0.2
65664574,0.03
54159091,0.3
7052245,0.12
14570037,0.16
10566384,0.16
1095625,0.1
19135728,0.1
73649407,0.33
7925956,0.24
2093425,0.33
67455923,0.29
88771069,0.17
110744311,0.15
14629742,0.09
5944950,0.06
1606648,0.16
91567540,0.16
26599348,0.07
77178685,0.33
70272519,0.22
58892161,0.03
8785789,0.05
1620361,0.39
4556294,0.07
52668571,0.13
107970669,0.16
8895870,0.17
24705613,0.28
1109171,0.05
96196306,0.35
536138,0.39
8146152,0.17
5114809,0.25
64007123,0.25
6534983,0.09
85575548,0.06
123603992,0.15
47511471,0.14
83943219,0.16
46387640,0.34
91408273,0.21
59471380,0.24
40371569,0.39
8886195,0.05
32500056,0.36
9208595,0.14
14509484,0.36
4796046,0.07
48646250,0.2
5176357,0.06
13196075,0.09
57346159,0.13
131226309,0.13
5040861,0.11
73161477,0.3
3677270,0.18
24845498,0.03
6206687,0.12
8598637,0.22
13087181,0.19
4787141,0.29
71837305,0.13
50437381,0.0
973465,0.05
91397715,0.15
99917475,0.14
45894251,0.12
41870439,0.07
120639980,0.21
55118409,0.21
7104174,0.43
1526243,0.13
54778114,0.05
91670216,0.19
57793115,0.14
56582222,0.13
83699576,0.32
51255202,0.18
14248066,0.05
34402711,0.21
20428939,0.28
44723494,0.04
77921536,0.27
9125169,0.04
96309473,0.1
120937789,0.07
132533514,0.2
84504717,0.24
8245261,0.09
61341499,0.1
78983269,0.34
28152141,0.2
125966257,0.23
10129126,0.15
96628880,0.13
34823024,0.2
93287456,0.05
38608578,0.46
5783695,0.12
91423227,0.36
74684933,0.19
1245988,0.07
1455712,0.06
60870493,0.13
20671282,0.28
20849467,0.12
33302026,0.14
53222419,0.43
5948454,0.25
8987228,0.1
43205176,0.34
55573934,0.44
12489056,0.09
23333321,0.09
12566050,0.25
19636297,0.21
83193767,0.32
30335425,0.23
9865427,0.25
8650164,0.08
48755506,0.15
52311243,0.4
63284816,0.14
73251236,0.05
30274955,0.19
1601393,0.24
78840368,0.33
1503554,0.08
1054244,0.37
113052276,0.31
13146161,0.08
16251542,0.23
113231338,0.15
131725446,0.1
78388333,0.18
10556023,0.07
12528154,0.12
10598150,0.31
70050329,0.4
15530293,0.2
71926156,0.09
34513655,0.15
1589260,0.08
3605307,0.25
12478159,0.21
56914836,0.22
22404975,0.1
13107854,0.08
27660811,0.13
79142799,0.12
91131073,0.24
39540945,0.11
83312489,0.1
486476,0.07
41149288,0.06
59561532,0.06
29714578,0.21
43245329,0.15
6189532,0.14
1454107,0.1
6705753,0.23
78569439,0.4
40929563,0.48
26108013,0.08
40931552,0.24
11986029,0.17
115158133,0.11
19927816,0.21
26229167,0.16
9797030,0.19
12795632,0.15
51918561,0.26
36430208,0.07
11255032,0.14
20680274,0.27
33231247,0.09
18685270,0.36
12436123,0.27
29023955,0.14
48564593,0.3
32470104,0.18
10131827,0.27
4985329,0.21
24806179,0.27
58480228,0.05
5705209,0.01
809008,0.08
126202414,0.05
488161,0.08
44876682,0.13
39759832,0.27
61982620,0.07
748579,0.22
84545847,0.28
60910967,0.1
55288773,0.04
39731209,0.33
12485262,0.12
37600791,0.06
99883625,0.24
23573287,0.1
2374606,0.11
131520722,0.07
5445595,0.33
55390868,0.14
34973219,0.23
1030816,0.15
11674831,0.25
21580769,0.13
26237735,0.37
56078232,0.26
34231994,0.08
19826781,0.21
6205464,0.27
109934992,0.28
19107659,0.19
63449798,0.12
20638640,0.29
65802891,0.17
9006611,0.11
7014682,0.2
862494,0.27
67899864,0.09
84495830,0.23
78469012,0.2
4254957,0.12
25797352,0.06
8960502,0.1
3726205,0.33
27170076,0.08
34894453,0.07
31257515,0.19
35803166,0.14
77408814,0.12
71348160,0.17
28772970,0.19
16241552,0.51
364941,0.41
59561500,0.23
83766903,0.07
78780440,0.06
30236020,0.28
29613998,0.1
10587954,0.19
90385664,0.47
8304573,0.2
39651138,0.27
14580385,0.32
4075030,0.23
69336596,0.12
68649956,0.11
1678184,0.26
379613,0.08
125548326,0.4
68943369,0.15
1545321,0.09
6815351,0.11
6574939,0.18
121276551,0.12
11916908,0.2
7068799,0.19
78962347,0.1
84445181,0.28
7070364,0.09
71061565,0.1
13195882,0.31
71022608,0.18
3264713,0.1
92577869,0.19
12495170,0.31
58563726,0.41
56139087,0.14
108771792,0.28
93535797,0.19
35703924,0.35
88613853,0.25
10152716,0.12
1143936,0.16
43205879,0.1
10071302,0.35
51416639,0.23
95186825,0.05
121812302,0.03
46633857,0.09
16141634,0.06
32209155,0.26
5030983,0.27
61712821,0.18
116678538,0.31
31667424,0.39
59311765,0.16
125083931,0.07
57275429,0.14
55628266,0.13
101135842,0.12
12776798,0.13
2307464,0.32
11648154,0.51
56698161,0.28
22312725,0.11
132369163,0.32
15401142,0.22
91485304,0.09
7388991,0.15
70832905,0.25
5610169,0.03
66666528,0.04
96548501,0.15
15299812,0.21
36088437,0.07
63425657,0.18
6290866,0.27
92862280,0.16
55431740,0.1
10725503,0.11
110619501,0.22
994638,0.09
61391613,0.12
9786848,0.09
10616905,0.08
7677796,0.13
3284846,0.19
48605122,0.15
1097204,0.13
129873257,0.28
30646014,0.19
1562280,0.1
46124879,0.34
27210060,0.04
3485113,0.16
38221150,0.12
97630530,0.27
24726686,0.08
35358344,0.12
125798554,0.07
130243705,0.06
23073317,0.05
10108422,0.06
75243313,0.13
433589,0.09
130004319,0.12
86643851,0.08
51446285,0.26
9756068,0.29
44807822,0.24
1682611,0.16
68563380,0.26
6386148,0.14
66641864,0.52
121426,0.03
43987046,0.19
92830152,0.07
1320638,0.06
91397960,0.07
98795492,0.06
22312487,0.07
7957067,0.09
35004139,0.08
46255830,0.04
69462164,0.16
6190872,0.23
60276849,0.06
30735690,0.09
13006570,0.05
3634848,0.29
1236015,0.04
1177254,0.1
5695671,0.13
39522857,0.23
51946540,0.23
1120127,0.06
7067038,0.11
42041142,0.24
113876079,0.2
39806010,0.31
670149,0.18
60843960,0.08
42444017,0.19
66120795,0.22
16291559,0.13
60781196,0.12
7637153,0.03
73292489,0.34
81518008,0.04
6533342,0.18
49984314,0.49
96933161,0.07
110342042,0.19
40993021,0.16
11914915,0.19
85217744,0.22
1596450,0.05
51967978,0.54
10538677,0.13
61351452,0.13
92380305,0.11
84643414,0.09
38635948,0.42
99904185,0.19
79052385,0.22
46406413,0.06
90414196,0.02
396915,0.28
23483249,0.07
94363001,0.35
13858121,0.13
633400,0.25
1583935,0.2
88746130,0.24
61017870,0.12
802151,0.11
59553331,0.15
966277,0.04
88816883,0.09
6485357,0.12
19657617,0.13
42385007,0.2
35034774,0.09
68536992,0.1
1734920,0.18
31166868,0.15
1467512,0.12
46834416,0.08
9004924,0.08
45374427,0.6
12967261,0.16
64340613,0.22
34633557,0.13
55411371,0.31
65965757,0.31
17715595,0.08
7615851,0.2
38639505,0.14
17182596,0.34
7656572,0.08
40391548,0.17
85619892,0.12
21521236,0.46
29284128,0.22
5608641,0.2
42414998,0.05
55909255,0.33
114169983,0.03
20188002,0.15
90551858,0.04
10765441,0.07
83313886,0.23
19146165,0.13
16210983,0.14
3216849,0.26
2225655,0.18
5706261,0.32
23273289,0.37
8665872,0.17
10123590,0.16
68423304,0.05
21090790,0.15
57773348,0.12
38459769,0.3
5647322,0.18
13067617,0.24
93112865,0.18
9828229,0.25
71119396,0.26
43360193,0.16
72083582,0.2
61371543,0.14
14608302,0.42
58682379,0.13
1578204,0.13
7339012,0.21
28583172,0.23
115378515,0.33
7450815,0.1
7072361,0.08
107595788,0.11
8724671,0.1
3148852,0.43
43749533,0.22
3370289,0.15
18824803,0.05
24053595,0.28
35156500,0.21
58674210,0.23
60870674,0.13
41082479,0.13
44048091,0.2
5186045,0.21
17303419,0.18
11367330,0.13
3150762,0.02
18895771,0.12
20059577,0.11
56472271,0.36
124415639,0.18
49703700,0.09
51265670,0.18
81574340,0.32
12596204,0.04
88655672,0.25
59591836,0.07
17853475,0.11
82110307,0.07
14528753,0.29
43509242,0.1
92240361,0.11
105131963,0.06
5755608,0.08
6164814,0.09
7645167,0.09
13848286,0.36
118610007,0.27
8094853,0.09
36351602,0.29
8096196,0.24
133677702,0.06
68546638,0.02
7638495,0.17
23963769,0.05
5885777,0.11
83438434,0.19
23844966,0.02
34332007,0.14
125224015,0.2
12397738,0.09
11956366,0.13
69762678,0.19
1177566,0.09
11716638,0.18
19116395,0.3
3697927,0.19
7457077,0.09
13958146,0.08
39409319,0.05
65816036,0.34
61571112,0.16
885768,0.09
40422208,0.09
3434746,0.13
46284481,0.08
58663939,0.36
43115889,0.08
6827538,0.26
5041466,0.1
2368543,0.25
669002,0.17
43469171,0.11
476442,0.22
57354148,0.29
43739551,0.48
32009403,0.09
7345915,0.11
46632930,0.22
7049930,0.48
92103232,0.09
39449933,0.13
65906620,0.14
10165338,0.33
7382304,0.3
109947714,0.0
75458116,0.16
27069887,0.14
13538499,0.16
87374780,0.03
85902287,0.34
76302130,0.18
91448422,0.16
55371162,0.13
16492316,0.07
45515361,0.44
8765179,0.21
81425260,0.15
794846,0.15
28692854,0.18
734435,0.09
124914686,0.16
135025895,0.25
19056200,0.23
84434818,0.02
40983162,0.08
75111872,0.01
15591078,0.22
18685647,0.32
51858934,0.38
121423765,0.4
7065813,0.45
107326334,0.43
127541062,0.21
107541799,0.44
96961966,0.13
41011281,0.07
21019676,0.06
26047167,0.07
58572261,0.07
21411147,0.16
128115170,0.06
56995009,0.09
14618947,0.22
19115983,0.13
3095028,0.17
1477699,0.17
55180384,0.2
1044500,0.57
4634651,0.08
1140239,0.09
55309188,0.11
11896618,0.2
13247715,0.2
28614458,0.1
99862322,0.38
1143707,0.1
91833873,0.44
3016554,0.06
55988502,0.33
34802969,0.22
32218825,0.26
15270389,0.11
3696519,0.1
3595898,0.13
74675916,0.24
78953296,0.04
63330861,0.11
4315194,0.09
4547883,0.1
40362035,0.05
99533346,0.05
73251173,0.28
9186705,0.09
28382594,0.07
11438233,0.13
79340322,0.17
90159392,0.1
75262065,0.09
1413295,0.23
104951532,0.21
6168080,0.16
6301045,0.21
20007209,0.17
125881403,0.2
35103766,0.13
7104431,0.16
20718974,0.22
36370189,0.11
121739695,0.05
55971213,0.34
32309891,0.08
20679767,0.35
2381278,0.11
60035407,0.22
1682255,0.21
817789,0.1
70062828,0.41
8958782,0.12
5035065,0.14
1168155,0.35
43540041,0.19
89828218,0.2
34274019,0.19
118632828,0.09
23934584,0.04
4196165,0.06
41072509,0.5
10180004,0.24
26388224,0.2
91027679,0.24
88999132,0.07
122231735,0.23
1576061,0.16
6553523,0.05
122301422,0.09
55260314,0.25
65608031,0.15
10546364,0.23
166683,0.05
451538,0.04
551420,0.34
12926381,0.16
54898453,0.1
9007608,0.07
41149407,0.14
19065945,0.14
6167997,0.3
83438711,0.19
45924139,0.2
32359097,0.24
6565855,0.11
29013376,0.12
3185549,0.16
3495933,0.07
5426112,0.21
4556377,0.15
1065178,0.03
15299898,0.14
7389121,0.13
1301918,0.15
40402732,0.05
51958036,0.53
74491665,0.19
42944633,0.1
72672569,0.31
15119317,0.19
48080421,0.14
20869785,0.25
27019767,0.26
1456475,0.18
21450384,0.07
55899055,0.17
11454916,0.1
83528841,0.09
85727135,0.32
94146055,0.06
48726518,0.43
104318298,0.11
28773361,0.17
80789361,0.12
4085433,0.07
17492987,0.25
23923735,0.16
38597635,0.27
15790655,0.19
76131251,0.31
125270034,0.42
13167854,0.17
1384003,0.1
41089775,0.19
56041093,0.25
85242000,0.2
85420870,0.2
93761246,0.13
3157428,0.03
17183186,0.45
61430602,0.27
7690060,0.15
50446009,0.08
41150128,0.18
7648304,0.11
3485023,0.25
33621811,0.14
18875255,0.06
76111123,0.15
69298073,0.03
55111692,0.09
17413226,0.17
642844,0.09
94329590,0.1
23373393,0.18
85576803,0.3
11644958,0.11
10112636,0.17
57650885,0.59
72742393,0.31
59230236,0.18
38555132,0.18
61843050,0.17
4934764,0.06
6235487,0.07
26077201,0.13
1458003,0.14
91238081,0.4
6566729,0.21
11425345,0.61
70993281,0.16
24617073,0.35
68577462,0.1
61420522,0.03
5796559,0.09
84324105,0.06
29124246,0.05
16442433,0.25
121584028,0.09
5705168,0.06
59789233,0.2
24845652,0.03
9695958,0.08
1213479,0.09
90090151,0.15
36049019,0.17
40572544,0.1
74722455,0.16
93177755,0.14
10150055,0.22
13176814,0.06
781559,0.05
88098236,0.06
1418722,0.14
120607192,0.18
78031511,0.12
40372364,0.21
73262178,0.05
6385411,0.23
8876379,0.07
56000352,0.07
3354660,0.14
1012847,0.11
26400523,0.08
9045675,0.07
1681859,0.05
28633391,0.21
38413243,0.05
8556229,0.09
38646785,0.15
696192,0.59
3056925,0.12
61962484,0.23
57174661,0.46
31487113,0.23
11366655,0.11
77584169,0.13
35703416,0.34
985135,0.07
67396152,0.16
91834255,0.3
107711748,0.17
37611376,0.23
1362521,0.15
7098184,0.66
68995547,0.06
1363823,0.08
56130588,0.14
61470049,0.14
93740927,0.14
364740,0.27
40726270,0.24
83739170,0.24
46348094,0.22
4776584,0.26
95927569,0.15
57862772,0.21
58430251,0.19
1473664,0.05
43125540,0.07
48444208,0.08
19117835,0.12
28052043,0.19
14690038,0.13
56097864,0.35
7441109,0.15
25516873,0.5
4766704,0.27
20752248,0.16
64069521,0.06
35968826,0.07
63448829,0.06
8989546,0.13
15610547,0.1
12505577,0.1
2994778,0.06
70936507,0.16
9808462,0.05
122312528,0.06
12626603,0.08
123983086,0.21
46824049,0.18
4165077,0.19
63444307,0.19
34884391,0.22
67246228,0.23
65786126,0.13
11864830,0.07
75171920,0.06
10123416,0.2
4176187,0.19
4197371,0.03
58734260,0.17
67287605,0.35
42304333,0.28
76093827,0.16
31617324,0.35
52416255,0.19
57448430,0.07
13006088,0.11
9775732,0.16
70721378,0.25
3698574,0.05
14580789,0.09
39569757,0.09
7636655,0.44
63519422,0.29
15249563,0.14
9837989,0.22
20167847,0.4
8064752,0.12
7666567,0.14
7345259,0.16
42463739,0.28
470190,0.06
69613116,0.4
9254620,0.18
69337071,0.32
1025132,0.1
91960959,0.19
88423063,0.34
58050303,0.32
39601529,0.42
28462459,0.28
34893810,0.34
1551603,0.24
20709057,0.08
14338251,0.11
50607424,0.52
57206194,0.14
35773775,0.07
8956726,0.12
109132877,0.13
819127,0.05
63527130,0.18
11427698,0.13
12995520,0.22
72245319,0.07
108825992,0.11
22201594,0.09
12386189,0.26
2076936,0.49
40462310,0.33
73181689,0.29
10605614,0.16
126114812,0.2
66423126,0.16
4185299,0.22
3370433,0.09
56129288,0.08
5404968,0.08
25237640,0.08
121316350,0.28
58852683,0.3
60913340,0.15
11697092,0.45
5760639,0.16
91161523,0.15
92767492,0.04
6528615,0.11
4555377,0.17
37620643,0.07
6926432,0.23
29253995,0.17
1338680,0.26
88252027,0.43
16531682,0.14
24234459,0.37
26549366,0.03
1132230,0.1
27671636,0.16
1271376,0.07
68539047,0.39
48052092,0.1
1032020,0.21
62286481,0.09
6330576,0.27
3344788,0.06
92310734,0.26
92698108,0.18
1413353,0.09
378890,0.08
74705914,0.12
9027796,0.25
1517198,0.09
6300614,0.07
51566194,0.33
26350290,0.12
2754691,0.06
5771101,0.14
111156662,0.17
6885525,0.07
55933316,0.09
6805778,0.05
25297565,0.12
19166006,0.09
16822729,0.11
74657078,0.08
4614865,0.13
571728,0.16
68823321,0.16
70131037,0.07
6917895,0.11
860476,0.03
40277675,0.39
5135649,0.08
63909463,0.49
19726464,0.33
16171084,0.09
65354712,0.13
88886187,0.18
6475219,0.07
61802573,0.04
8855401,0.15
55088806,0.24
11676129,0.05
96531335,0.25
465792,0.07
41143553,0.17
40959740,0.07
6890037,0.09
772265,0.09
22402214,0.43
2077835,0.41
9124883,0.13
4794603,0.2
54177641,0.17
59279960,0.04
8876150,0.31
2075101,0.29
1206712,0.25
732401,0.1
2476247,0.08
10160299,0.12
51897906,0.13
17253540,0.14
76236055,0.24
38658822,0.15
132822061,0.15
39817916,0.16
1227007,0.16
51316284,0.29
28723310,0.19
6886677,0.1
10544825,0.11
20728624,0.18
11728498,0.27
68517118,0.3
40583936,0.08
104412450,0.12
76648622,0.19
21119857,0.22
61391931,0.14
78904245,0.07
96455761,0.06
10568514,0.18
42453281,0.47
6809107,0.23
55209943,0.31
65615015,0.06
93633453,0.16
20808690,0.31
33191981,0.18
41810123,0.12
3810975,0.2
46044621,0.41
68960032,0.23
22031424,0.07
85617601,0.03
88911155,0.18
76101752,0.11
38574193,0.08
49217605,0.27
75329805,0.24
63217624,0.42
26388262,0.11
15309430,0.13
61370679,0.08
60913718,0.05
88013246,0.16
76558519,0.1
63444287,0.18
19636810,0.09
1454561,0.14
18855561,0.09
46695746,0.2
57925226,0.07
1489356,0.12
1048140,0.08
69564288,0.08
94066231,0.31
13467398,0.13
121908086,0.23
2082872,0.08
654773,0.09
84043938,0.22
12355991,0.17
4884801,0.11
44766124,0.29
71765072,0.09
1055436,0.28
37267305,0.18
78340261,0.1
46349963,0.27
8146184,0.06
30195238,0.27
43351765,0.22
22434544,0.12
65716153,0.27
70741009,0.2
3376429,0.05
10568545,0.06
37620123,0.19
9807013,0.09
69783353,0.17
84033458,0.12
29964886,0.06
5779584,0.21
125708040,0.2
40307492,0.15
1825230,0.21
5635439,0.14
2365955,0.04
65756589,0.21
59371746,0.51
8065310,0.11
12437402,0.31
14599903,0.18
33200400,0.27
62255460,0.15
125774235,0.03
23673444,0.15
29264212,0.19
1369630,0.27
3641976,0.14
17635604,0.06
33401450,0.14
62459983,0.18
1389181,0.08
64270855,0.29
619038,0.32
19607027,0.14
8988791,0.05
23052959,0.21
65845167,0.23
24025760,0.1
3064758,0.07
55198820,0.12
92429989,0.13
6996065,0.13
69662735,0.39
690606,0.36
124062773,0.11
11544685,0.04
30535603,0.29
32989874,0.21
17292903,0.14
23945465,0.03
92173234,0.05
55957912,0.1
25307573,0.41
88954820,0.27
14459541,0.21
11715435,0.07
38271406,0.21
38545606,0.3
71068805,0.33
56038265,0.17
73211840,0.23
69216935,0.21
41163179,0.15
75689182,0.1
1180242,0.18
476975,0.13
11315974,0.32
15720038,0.09
75809951,0.03
44139382,0.19
95109340,0.17
1546455,0.08
34353828,0.05
89805487,0.04
57812839,0.22
92093374,0.17
129644885,0.4
1683581,0.21
12466726,0.18
669335,0.22
38628472,0.43
31287571,0.09
22412335,0.14
98197318,0.12
61762392,0.36
3152950,0.13
4527333,0.43
87444752,0.1
90276750,0.05
71068751,0.08
63495012,0.44
3544674,0.14
15490720,0.46
1473714,0.1
661174,0.11
8994702,0.07
81503994,0.1
1622187,0.48
3155942,0.12
22313444,0.15
20700387,0.12
53312787,0.08
124948639,0.16
28582911,0.18
1207128,0.45
53744178,0.39
33491277,0.14
32360242,0.11
71989204,0.05
132768399,0.18
1610060,0.05
10109634,0.08
16682373,0.23
3146247,0.14
1521298,0.03
1561263,0.04
61403802,0.32
51816180,0.17
7690909,0.08
3677076,0.14
60346058,0.31
4275535,0.11
85146242,0.11
5780946,0.15
75953900,0.62
122198136,0.05
74635865,0.3
35074689,0.23
93810445,0.06
121858155,0.17
20369223,0.27
92241701,0.33
2896568,0.12
84074070,0.1
15900770,0.1
4775716,0.08
46702913,0.04
20170581,0.22
11804824,0.05
5604989,0.23
1032427,0.2
84060624,0.26
514097,0.16
109251389,0.08
88877637,0.1
56098386,0.2
492934,0.15
75770226,0.36
125148716,0.14
8656397,0.08
48724609,0.21
38497033,0.5
124723698,0.16
49037771,0.31
3724788,0.11
887363,0.25
44125492,0.55
60605190,0.42
94196064,0.11
70831496,0.2
749748,0.09
61518357,0.14
92330304,0.22
71724236,0.17
86403221,0.24
3066292,0.37
38842228,0.08
61543742,0.15
6698159,0.11
1473175,0.57
6717399,0.18
4537689,0.2
42463256,0.11
547076,0.19
9765526,0.26
29894687,0.16
12976534,0.17
30275862,0.19
25187925,0.13
1039409,0.21
68518999,0.19
3239988,0.13
92225389,0.1
656251,0.2
50517141,0.17
69822278,0.2
34793494,0.23
1242568,0.1
1794564,0.19
89032748,0.02
98825896,0.19
68063118,0.17
806967,0.13
14679690,0.25
9816936,0.22
11956776,0.17
97259463,0.31
1471986,0.07
3374938,0.11
12398019,0.17
645980,0.07
12677293,0.47
7675255,0.39
61459237,0.09
27721897,0.19
4384781,0.36
61531980,0.06
25207599,0.22
111976975,0.18
44095732,0.17
1689510,0.5
5773625,0.09
22474586,0.13
55253932,0.24
22451931,0.39
61551470,0.22
132823606,0.16
123874093,0.14
73479943,0.12
63527110,0.39
68775832,0.37
46633091,0.38
128591822,0.12
70992294,0.1
75282805,0.24
68872221,0.14
5957844,0.18
89064307,0.28
75820242,0.13
4334650,0.09
55078618,0.13
40463006,0.2
59789166,0.21
9218442,0.43
12297378,0.25
75255327,0.16
44469755,0.36
38772132,0.09
21280390,0.24
22311585,0.25
22632564,0.07
75869526,0.3
34284292,0.37
19506321,0.25
73202221,0.18
66414224,0.17
80681421,0.12
1681755,0.37
3016271,0.14
131575520,0.24
66613138,0.33
4775082,0.21
94421913,0.24
41298283,0.05
8356470,0.46
18535823,0.06
11995934,0.26
4787593,0.2
63185354,0.09
1566203,0.15
480410,0.27
70955931,0.23
5758664,0.17
84890221,0.19
38658221,0.14
56109062,0.28
1704991,0.12
29304516,0.25
34722824,0.23
59271385,0.42
5545205,0.19
38625094,0.03
77516514,0.2
65344064,0.18
125291334,0.11
43589833,0.37
54098618,0.19
17182746,0.11
34352497,0.03
733300,0.44
38538421,0.1
10588794,0.17
45334265,0.07
8628211,0.12
71117128,0.15
91995360,0.08
30595923,0.16
1497057,0.13
70321719,0.17
10635692,0.1
122421190,0.36
2376275,0.09
12665380,0.28
26819514,0.1
25667349,0.18
116247049,0.26
55198326,0.07
10181475,0.14
1016028,0.41
104401667,0.35
11678070,0.1
46803098,0.44
21060684,0.18
11656681,0.2
3351847,0.12
546450,0.26
3217574,0.14
131126747,0.19
93022623,0.25
24626140,0.2
3152617,0.28
4155815,0.51
6919012,0.12
126814545,0.4
3234786,0.27
38514778,0.35
1619531,0.1
55169163,0.39
95040317,0.06
27521797,0.15
18975047,0.05
38617863,0.1
36138660,0.31
753214,0.03
51848792,0.13
21790868,0.11
31397046,0.16
13096615,0.12
