id,prob
18865246,0.2
10135603,0.12
11724806,0.23
4764853,0.14
11696200,0.25
12705737,0.23
30175587,0.3
6520110,0.12
31607835,0.25
81570697,0.28
3014765,0.09
41289515,0.38
55909057,0.05
2380563,0.01
86812531,0.12
13357740,0.11
75220414,0.08
488255,0.13
13147972,0.19
31347139,0.33
5525431,0.24
30736245,0.09
8608287,0.09
113482950,0.18
1341280,0.17
67838149,0.12
31537415,0.08
65894148,0.11
550257,0.07
132878486,0.28
15840838,0.06
75149669,0.24
93879928,0.22
34372943,0.15
51956368,0.06
59290474,0.08
65737363,0.22
34663462,0.07
10070013,0.29
699588,0.08
95086846,0.19
16221595,0.26
67035145,0.16
12615291,0.12
1207370,0.29
51055839,0.08
32849837,0.5
11364678,0.24
6909005,0.24
2185496,0.12
35501132,0.1
69722703,0.18
385561,0.05
131988091,0.1
4280315,0.24
89787340,0.31
13086668,0.04
1322973,0.28
35783152,0.09
27260121,0.16
26239613,0.07
6567521,0.11
93959356,0.05
86742197,0.24
15470776,0.24
125888415,0.1
125387225,0.07
23925788,0.26
5936249,0.2
18585551,0.38
607133,0.06
104308293,0.07
72593017,0.03
5705222,0.09
10136897,0.18
104082087,0.23
11385113,0.08
78130232,0.55
34994147,0.08
5759375,0.21
19155460,0.36
103470724,0.15
68357294,0.11
25827154,0.05
3666661,0.23
34322252,0.08
71015470,0.17
59109201,0.16
973642,0.06
779144,0.13
18975133,0.04
21391311,0.28
8599502,0.26
1022889,0.01
11425143,0.29
9237988,0.22
10755258,0.06
35653497,0.1
61354421,0.42
31186355,0.07
84011060,0.17
3367809,0.17
87355439,0.09
1548602,0.14
39350042,0.19
19346014,0.26
67625313,0.04
39058205,0.32
12806099,0.07
58270949,0.26
68701370,0.14
34272301,0.23
57884620,0.21
25157042,0.1
1188494,0.03
1425408,0.08
92479262,0.16
6888718,0.19
83303250,0.35
1502115,0.11
16191821,0.13
60387228,0.09
5195832,0.1
40361741,0.29
51506579,0.21
1573467,0.13
131622292,0.16
25867188,0.34
11655558,0.09
88036834,0.14
55939286,0.12
9214890,0.12
24344959,0.22
102596641,0.24
1479081,0.03
5778793,0.17
16343025,0.1
72083413,0.44
66571864,0.33
16422512,0.22
14680313,0.24
7337245,0.31
75102426,0.05
56592447,0.21
1628080,0.09
2704578,0.2
1539882,0.09
26729583,0.2
62275702,0.2
3730897,0.06
40492526,0.05
51496769,0.16
124436916,0.14
85440752,0.11
17162972,0.17
59222058,0.35
1454123,0.13
57664201,0.24
30385797,0.12
4445397,0.1
5627716,0.14
66025467,0.34
71593192,0.22
88838276,0.14
91223110,0.2
57378463,0.16
69574057,0.16
9207958,0.09
17693367,0.14
4565947,0.22
6290382,0.13
20119742,0.22
4245705,0.16
2835871,0.35
9745083,0.06
19486395,0.3
96505323,0.39
60742779,0.04
12285720,0.07
418208,0.24
80016038,0.17
46772550,0.41
6910062,0.11
11656379,0.16
75152860,0.15
464263,0.08
75050505,0.13
88032491,0.42
8626087,0.04
76438210,0.14
65925078,0.36
11678684,0.26
27571664,0.1
61464346,0.06
7064804,0.12
8115285,0.09
46673422,0.07
6874669,0.07
1184399,0.1
56441120,0.23
37751323,0.05
13357333,0.06
14899249,0.09
10625502,0.2
91110416,0.25
1542839,0.2
31817871,0.14
5696283,0.33
68338688,0.14
9004584,0.24
994940,0.02
10737063,0.11
121923515,0.28
5375033,0.11
5797536,0.19
5105875,0.08
92319945,0.28
107620978,0.28
825958,0.15
13267515,0.18
87084697,0.13
68052562,0.05
41820228,0.26
32459820,0.26
55202835,0.27
93708572,0.11
21771190,0.09
67970057,0.04
3195534,0.23
63918496,0.07
60781582,0.17
17763660,0.53
13657958,0.14
1444822,0.15
5716249,0.09
31617292,0.11
1058564,0.04
1520454,0.1
12775791,0.07
57246235,0.29
55159467,0.2
107628364,0.14
120624187,0.21
55200260,0.16
7372984,0.09
65412923,0.22
832038,0.09
93317217,0.18
19996807,0.03
31597548,0.14
21219986,0.31
433218,0.1
1104928,0.1
45704305,0.03
55737827,0.03
389788,0.27
24053966,0.38
7945825,0.13
78189124,0.1
46716002,0.28
95056754,0.22
6906989,0.15
84647385,0.32
55289420,0.21
40217417,0.09
91277998,0.04
5875500,0.1
740727,0.19
41001747,0.18
475176,0.09
61541113,0.19
84919588,0.25
70941349,0.06
61441180,0.09
14208245,0.5
1179594,0.01
12327084,0.37
77142124,0.01
37700149,0.08
26240597,0.11
68823930,0.06
86246452,0.09
120275863,0.23
5970484,0.16
1539750,0.3
73954001,0.34
127214737,0.04
48816277,0.02
63484156,0.45
68467101,0.16
8384974,0.09
123925957,0.26
70886523,0.1
5844980,0.14
67317999,0.37
109810826,0.22
60922582,0.08
51936150,0.3
65612583,0.08
50526858,0.18
93769872,0.24
27370307,0.41
15461019,0.32
82971166,0.31
89804875,0.1
1494473,0.12
27562277,0.24
17263037,0.13
6824821,0.16
4545391,0.06
120533840,0.11
42324685,0.12
61461226,0.35
74814618,0.13
21400509,0.19
47168296,0.18
2907103,0.1
45664413,0.42
44141520,0.16
23974086,0.28
42474957,0.3
675333,0.13
9854793,0.09
4124695,0.31
88869883,0.17
6835426,0.35
68341430,0.23
61313554,0.37
56058229,0.17
6886787,0.13
77564134,0.17
10776258,0.25
1145605,0.01
46641526,0.21
10150062,0.21
33461349,0.25
73943429,0.06
42383755,0.09
20949325,0.16
76053784,0.23
26127870,0.09
8968355,0.14
5625787,0.16
4527707,0.21
2299701,0.27
55018556,0.09
91525131,0.15
9514675,0.06
55169974,0.18
12937390,0.55
128895826,0.31
93880191,0.09
14438431,0.23
38537880,0.15
10616822,0.27
34923480,0.23
88193005,0.31
1448052,0.09
52199722,0.16
7718209,0.14
17183232,0.23
41062694,0.24
31156442,0.05
94147330,0.03
23633412,0.06
49864936,0.26
10014769,0.09
46744701,0.18
76975659,0.11
5105468,0.04
53614443,0.07
6694920,0.07
69613259,0.37
17724291,0.17
1476724,0.24
1409812,0.42
422847,0.16
71854828,0.12
23933560,0.2
107326329,0.39
19206736,0.1
62275674,0.26
65674927,0.06
26037867,0.3
56994635,0.06
90081656,0.11
47582282,0.09
17532896,0.3
34374013,0.05
27551803,0.08
78469150,0.06
6719718,0.11
1616466,0.02
7731374,0.09
94442692,0.17
65664185,0.28
32448908,0.28
133799451,0.24
41369112,0.15
131247785,0.17
14278409,0.28
39592476,0.13
36119686,0.13
71632349,0.03
10135025,0.24
61973167,0.19
71482517,0.14
611537,0.27
122224758,0.26
72692744,0.18
84142286,0.17
35063282,0.19
1251338,0.23
13697484,0.12
74965790,0.23
20742302,0.08
40178287,0.19
1480147,0.12
7389077,0.14
46835558,0.13
11427890,0.08
37317672,0.28
11936465,0.11
43869535,0.35
16323228,0.1
73725377,0.04
26308152,0.12
55201537,0.03
7345542,0.16
38594172,0.08
55998025,0.06
10169853,0.08
2216989,0.15
73924621,0.1
70663263,0.17
9894886,0.37
7904764,0.37
25927898,0.26
61472414,0.35
95696854,0.37
6190379,0.18
62032282,0.16
50053515,0.34
66561956,0.05
72753114,0.34
27501370,0.2
50587136,0.33
10132695,0.05
66463271,0.26
60783303,0.16
62125192,0.26
72987161,0.1
66431833,0.46
10142201,0.24
7449723,0.05
67468026,0.35
2228612,0.3
33111173,0.06
40422554,0.16
4325053,0.12
51516602,0.41
21420246,0.04
24815792,0.23
51167850,0.28
49076836,0.22
12497320,0.18
91147384,0.17
66442832,0.04
39600318,0.17
6158066,0.05
11245654,0.25
76212138,0.02
26209686,0.1
1487057,0.2
83972619,0.26
57166854,0.3
37267238,0.06
75932341,0.06
69326921,0.07
75153759,0.19
75333612,0.09
61382752,0.38
1694600,0.25
42373312,0.1
104070420,0.09
69642860,0.13
48597151,0.08
105092050,0.06
75669888,0.27
5085899,0.1
8836617,0.06
5035999,0.16
38578048,0.24
13056593,0.19
7093543,0.09
8640232,0.1
43659466,0.2
12866657,0.08
9714729,0.15
42874732,0.05
6875087,0.22
11697869,0.11
121369403,0.16
20670726,0.2
71562428,0.09
10537433,0.07
17653922,0.24
6285016,0.13
19266289,0.13
83242793,0.06
62794180,0.02
54483498,0.12
98957019,0.13
132066459,0.21
591386,0.12
9797227,0.16
4704885,0.21
56040521,0.23
62439881,0.12
44776741,0.21
17715240,0.37
3264570,0.33
61421788,0.12
974756,0.11
60870596,0.12
94386973,0.07
555643,0.21
131162838,0.2
52536676,0.22
1040531,0.16
88352603,0.44
23633576,0.32
129134155,0.2
50646810,0.11
68544441,0.04
10136979,0.06
11366376,0.13
88036693,0.02
5445126,0.14
75468488,0.21
65984969,0.05
5835138,0.17
30044895,0.41
54178013,0.1
10904755,0.06
7345670,0.09
127723888,0.29
54057122,0.15
84384196,0.25
69453433,0.18
29664099,0.08
11304897,0.25
121402586,0.44
16862670,0.15
10746879,0.1
63448760,0.21
559081,0.38
35116411,0.2
125620493,0.22
12707557,0.22
96790598,0.48
76334157,0.31
3300067,0.37
76266011,0.12
64381542,0.17
23473440,0.08
49157435,0.21
126901242,0.19
36410688,0.36
126486350,0.22
77440078,0.05
1258169,0.19
62176180,0.08
10535716,0.04
77477236,0.19
29113883,0.05
48586145,0.04
53874172,0.23
61782446,0.22
34482800,0.18
103117214,0.27
38469773,0.17
40553106,0.28
1569055,0.02
97913459,0.24
85321539,0.08
85579519,0.37
10118550,0.2
85695925,0.02
91638909,0.1
15261176,0.26
48926407,0.25
67205799,0.32
57277289,0.26
24616310,0.08
46644752,0.11
53514255,0.17
31798246,0.37
14778910,0.09
1174223,0.16
3383635,0.19
2274752,0.08
50890312,0.1
30095095,0.07
524908,0.08
24735906,0.09
123613189,0.12
625832,0.07
34373835,0.28
87424289,0.3
34813413,0.32
54848481,0.11
35733162,0.22
95106708,0.15
1226844,0.1
7645553,0.2
32068856,0.1
19186615,0.1
817666,0.12
106155328,0.17
132860429,0.34
14638452,0.16
790543,0.27
7053835,0.08
1397262,0.13
5636477,0.09
20741142,0.28
67205807,0.06
83848152,0.15
1229911,0.04
36038918,0.38
9797958,0.02
54334957,0.32
68010289,0.15
124792910,0.26
1370012,0.09
37877114,0.44
72887585,0.24
2906114,0.07
38636473,0.2
92788409,0.06
38535253,0.11
37127195,0.1
1592238,0.04
39320939,0.11
90865721,0.29
1695408,0.43
874253,0.18
3381362,0.08
12565693,0.12
56028316,0.42
91834654,0.11
21971410,0.38
65484032,0.08
13196449,0.14
1571038,0.16
16121307,0.05
111414630,0.21
12296593,0.05
11645092,0.17
7616509,0.09
10103852,0.2
543240,0.06
65604062,0.17
94467793,0.12
5645507,0.14
74692469,0.31
43570590,0.18
6176312,0.17
67276666,0.12
3005046,0.02
46437421,0.33
6326916,0.26
15420451,0.27
86071816,0.39
44066610,0.12
6718640,0.27
5856040,0.08
29133876,0.33
2694852,0.25
38710236,0.22
127367158,0.04
68417518,0.33
128697535,0.18
21110747,0.17
111999259,0.29
71429363,0.23
5645624,0.19
42463129,0.19
54483817,0.17
7050136,0.14
24025442,0.39
34653628,0.26
114803141,0.11
9218510,0.07
10734581,0.28
13928035,0.15
14609273,0.12
85331220,0.23
27090262,0.12
65662836,0.53
8386029,0.03
60931947,0.1
73251271,0.3
30755978,0.26
60565697,0.06
64913221,0.24
716578,0.15
105293163,0.38
1407940,0.02
3444691,0.25
95338083,0.16
69892474,0.06
58140829,0.3
55390733,0.07
48614275,0.11
8315033,0.11
15340673,0.24
73468586,0.25
18715533,0.06
666647,0.31
3538236,0.21
3370568,0.07
63967391,0.08
46448901,0.33
75229263,0.44
5629336,0.09
6209861,0.51
64028815,0.4
31246663,0.17
66524328,0.28
29804764,0.21
12567228,0.11
1582135,0.11
60145223,0.15
38802556,0.18
12508778,0.18
43205791,0.15
26138115,0.07
76013990,0.21
68242557,0.04
54197714,0.15
9865039,0.23
351338,0.2
3732027,0.1
30495632,0.04
125908080,0.2
39549306,0.02
13267121,0.32
5638865,0.03
60206761,0.13
35743147,0.15
13387472,0.2
16231192,0.15
68577425,0.15
129172714,0.2
5135523,0.27
5793727,0.2
19616941,0.09
84566432,0.13
56060068,0.14
22442358,0.51
84344149,0.08
48608713,0.07
52586157,0.09
4556891,0.11
62266816,0.08
70000329,0.32
88341445,0.49
26170356,0.21
83242200,0.22
11714734,0.09
32179571,0.35
19167201,0.26
17655015,0.44
69524736,0.34
14909267,0.1
76011679,0.18
14579971,0.05
3244762,0.21
1689943,0.11
106836046,0.02
67258041,0.09
61538554,0.16
1139903,0.15
69166662,0.15
91300109,0.22
3185335,0.03
29754647,0.05
9694870,0.04
58882377,0.33
63414532,0.14
828798,0.04
35988558,0.3
96500622,0.22
15340093,0.08
16081580,0.16
22812577,0.15
90531768,0.15
9196110,0.07
95168625,0.41
36058577,0.17
121191195,0.07
96965597,0.2
13537119,0.22
60873425,0.06
5854909,0.21
70641272,0.33
45594219,0.1
41910389,0.19
19967680,0.04
40513332,0.27
44095880,0.11
23955128,0.36
8590649,0.19
12625257,0.19
38151598,0.18
48916142,0.3
29003678,0.19
11674739,0.34
1461874,0.34
10597087,0.14
2835220,0.33
2074711,0.15
89906571,0.14
54228705,0.24
61502342,0.28
40327543,0.18
111701774,0.07
1103854,0.13
94297482,0.19
33471603,0.23
11935920,0.05
39128116,0.25
58260136,0.21
8628480,0.08
40354046,0.32
36149388,0.27
33430438,0.27
12315204,0.15
104071648,0.11
45674340,0.37
83991972,0.18
7451005,0.09
12457031,0.11
48585893,0.3
68794289,0.22
88915220,0.14
10444828,0.08
24675706,0.21
65323547,0.12
103470809,0.12
99935627,0.15
60687601,0.48
28584511,0.11
94035364,0.2
11678414,0.17
55228132,0.08
10173181,0.11
6529432,0.14
34993870,0.36
5914719,0.13
1682692,0.26
7265160,0.11
70751672,0.38
478345,0.07
33211406,0.27
32490002,0.14
35988482,0.26
65272259,0.03
35893816,0.07
124948785,0.07
571785,0.18
40353756,0.03
15470876,0.08
5194818,0.25
7014837,0.26
60924219,0.37
85584349,0.14
60685662,0.26
40217775,0.24
61382749,0.24
37792228,0.06
106731169,0.34
34894197,0.04
33641349,0.05
20708914,0.06
27330276,0.22
6664702,0.49
6568363,0.29
121831275,0.11
65777162,0.26
66064560,0.05
32178756,0.13
1010895,0.12
10066492,0.1
65894289,0.2
38614380,0.08
6907375,0.24
21010809,0.2
5955593,0.22
8905152,0.08
114916264,0.1
1162534,0.22
63314439,0.15
41308256,0.24
31827738,0.27
34353717,0.35
51827143,0.03
87484137,0.06
31196515,0.07
5934910,0.09
12936678,0.37
26128357,0.22
60465995,0.18
4556053,0.13
7648519,0.09
21101091,0.05
122325433,0.17
92727303,0.35
4528347,0.26
4187405,0.28
61389430,0.1
98176658,0.09
35024456,0.45
51606523,0.16
27522012,0.3
85671645,0.18
7441319,0.14
35958865,0.22
14498584,0.16
40227690,0.09
73366152,0.02
8977416,0.35
6646949,0.48
36380308,0.16
31327605,0.06
127008264,0.08
60376058,0.09
6918552,0.06
28843849,0.4
124448295,0.08
24264760,0.15
95322895,0.11
122199787,0.15
24544838,0.1
71835680,0.38
71744915,0.21
10995068,0.19
23033238,0.08
1407692,0.16
1573220,0.15
66492231,0.04
69978276,0.34
104755696,0.15
31256859,0.02
54434714,0.14
32369900,0.2
74614169,0.33
84667148,0.18
6925480,0.08
99451227,0.16
13165857,0.23
103007122,0.06
46274421,0.16
23333275,0.14
4455647,0.12
865461,0.03
11645582,0.14
11024910,0.17
6576990,0.18
20782169,0.15
125081243,0.2
30996118,0.2
54258784,0.06
16402563,0.13
61893012,0.04
85685270,0.44
1424026,0.16
133805065,0.16
58682209,0.11
65966470,0.11
88945794,0.06
131281786,0.09
8545438,0.12
77397336,0.21
59203124,0.11
5789445,0.17
130952581,0.15
74985330,0.07
38465910,0.17
85650483,0.1
77108905,0.14
38710179,0.32
30595950,0.18
43409901,0.15
90541453,0.05
5715052,0.33
20709251,0.4
11354974,0.26
79013962,0.17
75922099,0.22
38434431,0.1
44855698,0.38
1164722,0.15
122209460,0.09
26388403,0.07
10087431,0.25
7677125,0.13
76518527,0.05
28704473,0.2
521681,0.16
11275399,0.02
38518641,0.13
53514913,0.18
91048569,0.18
31266287,0.29
1598503,0.14
10695331,0.06
61469375,0.11
31707914,0.12
39429638,0.04
91843997,0.16
5773894,0.18
97680336,0.13
772458,0.04
18715091,0.17
65373146,0.12
55454400,0.23
104214626,0.15
1553859,0.35
606248,0.21
405577,0.18
5788950,0.14
51156038,0.08
120636272,0.16
65697307,0.06
88432228,0.21
70712651,0.13
622144,0.14
93129133,0.09
4567865,0.12
24625362,0.12
7435379,0.3
2838254,0.04
32158903,0.17
83941479,0.19
26409973,0.05
67515730,0.15
62619225,0.16
6568967,0.18
40480358,0.05
13098460,0.27
1038701,0.09
7637188,0.32
2827800,0.28
70553136,0.35
80720146,0.06
5629979,0.12
1037964,0.02
6877722,0.2
127037446,0.07
356784,0.19
68222303,0.34
35348498,0.35
27600377,0.03
23423242,0.15
55908465,0.12
75136028,0.22
29595434,0.1
75659097,0.24
59421191,0.44
21010088,0.24
53864380,0.05
8956278,0.31
7072239,0.14
22261486,0.15
671870,0.18
66796115,0.19
100042547,0.18
15009143,0.41
42383255,0.14
64250544,0.3
831767,0.23
101372513,0.11
60335991,0.17
31306443,0.2
7629024,0.16
61913248,0.12
89824917,0.19
555865,0.12
65607926,0.27
32349482,0.24
62944391,0.16
8667771,0.21
56057998,0.1
6177958,0.11
53624877,0.41
31517564,0.19
90040920,0.17
67615910,0.1
91960447,0.18
55190276,0.14
91544207,0.13
17864318,0.13
6264660,0.16
30095645,0.06
13008057,0.21
131071346,0.08
38628523,0.2
502506,0.07
7626993,0.36
73561407,0.14
20128903,0.36
123935745,0.06
20780794,0.34
18795632,0.35
404982,0.16
97399398,0.04
133711729,0.09
12656117,0.2
10606640,0.11
99551435,0.32
5455894,0.28
65706057,0.09
24786618,0.41
74582313,0.13
5609630,0.07
87394428,0.14
66473334,0.34
95087994,0.04
1430228,0.11
872184,0.09
110344742,0.28
30575551,0.06
126706560,0.15
61309207,0.05
40227734,0.11
736590,0.14
28682981,0.09
85166334,0.02
32289204,0.09
36351632,0.22
81346181,0.31
12419062,0.32
1118731,0.14
65916323,0.13
30535439,0.11
10151739,0.13
1603031,0.2
84015251,0.09
32028796,0.15
4558582,0.06
18916059,0.31
28332848,0.22
44026232,0.07
44915352,0.24
78298610,0.04
5334864,0.26
1301580,0.16
41216624,0.09
77407696,0.1
29784892,0.06
79925158,0.37
128952427,0.18
13917472,0.14
7669756,0.11
58170309,0.06
32209444,0.21
30525597,0.23
29653931,0.08
102643389,0.13
43166291,0.36
11378277,0.04
1141304,0.26
31507733,0.16
43490828,0.17
38446337,0.42
96869467,0.05
10646468,0.29
68355447,0.1
35116322,0.22
8578212,0.12
1023925,0.07
49633229,0.16
23856439,0.11
60981786,0.05
28614360,0.04
897096,0.36
75377584,0.18
40756796,0.18
55240878,0.03
128414435,0.25
63345750,0.25
21081154,0.11
43540945,0.18
25296440,0.16
59089395,0.14
1296387,0.29
36028731,0.18
40430274,0.09
68715649,0.04
12285819,0.13
66024347,0.55
39539596,0.11
14848829,0.08
29584729,0.05
16622323,0.23
15750103,0.12
4548259,0.08
12438159,0.26
8571401,0.09
104337683,0.08
61444170,0.09
564321,0.2
13487555,0.03
1150909,0.03
26669239,0.09
33420441,0.1
7669694,0.14
58503919,0.2
20780107,0.18
55969880,0.35
121792344,0.18
25687085,0.27
3105875,0.14
36631238,0.06
63977965,0.2
30225336,0.16
26240688,0.03
1383905,0.07
470912,0.19
38516633,0.17
13317450,0.38
49307359,0.22
50627076,0.23
7072215,0.23
429311,0.28
60824334,0.09
51436201,0.13
1454239,0.08
75649526,0.37
65822147,0.19
1342386,0.13
18506121,0.06
95082394,0.33
1597012,0.13
128020158,0.23
13518464,0.14
5957622,0.06
7098865,0.24
68053713,0.06
42944765,0.41
55248446,0.19
3696613,0.1
1266457,0.54
46773164,0.06
1904720,0.08
8579170,0.04
39760964,0.13
1035636,0.16
16962448,0.35
7366125,0.11
13467281,0.15
3676220,0.18
106025665,0.08
35024718,0.11
15581388,0.25
24686300,0.06
38495966,0.28
65956931,0.13
6548585,0.13
49773453,0.24
11284959,0.19
7456706,0.08
78981502,0.41
65835135,0.1
68378887,0.07
92015289,0.14
63568589,0.05
33039800,0.3
34904448,0.07
834961,0.26
16322368,0.45
9238907,0.13
15480354,0.35
6319985,0.02
24816164,0.17
7369728,0.28
72002615,0.1
18845065,0.05
21361351,0.26
65722476,0.22
23904063,0.28
78720031,0.11
6726384,0.21
75769925,0.02
51407129,0.17
3916303,0.12
63568780,0.17
54334514,0.12
12477579,0.34
54608256,0.3
96870611,0.26
3240637,0.13
71543136,0.25
83879021,0.18
65905861,0.16
30024904,0.38
40836354,0.05
5184962,0.19
622766,0.18
61390458,0.58
38362794,0.2
10155413,0.1
41049744,0.05
21180309,0.07
6405888,0.11
79075186,0.07
3015818,0.16
21401113,0.19
28553394,0.3
90671240,0.04
67458304,0.29
67388947,0.06
51126402,0.2
45295349,0.24
46621496,0.06
64087840,0.28
89976913,0.28
8978348,0.27
11325983,0.05
113024923,0.13
30175624,0.1
25556900,0.14
60705452,0.22
67277216,0.18
1042844,0.19
46254889,0.05
5627915,0.08
32068241,0.23
24224586,0.28
61972558,0.24
2380909,0.16
6518917,0.03
61420884,0.1
7375564,0.13
34293634,0.11
12535389,0.31
5763526,0.14
4425726,0.05
774632,0.12
38565646,0.31
4784711,0.17
127032219,0.15
86366616,0.08
7446473,0.13
12616406,0.34
59309386,0.23
84689437,0.17
91249647,0.21
34072006,0.25
113025858,0.17
124829138,0.11
37087509,0.11
51035755,0.28
58612214,0.08
4574589,0.16
65747570,0.04
10595571,0.15
1106661,0.3
1556064,0.11
6325206,0.11
4764946,0.08
50416518,0.15
51316814,0.03
836201,0.22
88794959,0.22
29423928,0.31
1578665,0.13
37297704,0.05
62509564,0.07
14489281,0.42
6327248,0.31
61343988,0.11
95103418,0.07
738121,0.1
76333220,0.34
55920459,0.03
21470696,0.18
1617704,0.16
17633969,0.31
8598161,0.29
3379539,0.13
16982732,0.19
7072976,0.18
74984219,0.21
5445356,0.09
30175469,0.23
9000372,0.23
21060879,0.19
39692701,0.26
97425809,0.36
7378701,0.32
96486972,0.21
35146742,0.16
60575482,0.02
48806157,0.3
16451685,0.1
108083410,0.04
53101119,0.19
5936539,0.3
73785417,0.22
127864883,0.07
12437493,0.07
1359721,0.08
60863581,0.22
78118737,0.42
14698910,0.15
46134348,0.34
96965529,0.22
15610903,0.09
43014529,0.34
94646625,0.15
353584,0.24
38469247,0.14
20168693,0.24
46546960,0.32
59261080,0.42
78640741,0.13
1066768,0.05
68845978,0.39
9706339,0.13
91973570,0.19
713572,0.26
1296876,0.41
1627449,0.01
547137,0.16
61508401,0.24
70973436,0.15
25277673,0.16
89944643,0.09
7698740,0.06
12528021,0.26
121241780,0.08
3916490,0.2
31457520,0.09
9785481,0.09
9777388,0.36
104413121,0.23
92542745,0.15
24736719,0.13
52928524,0.5
71795200,0.1
657579,0.04
55230240,0.08
76394250,0.46
37907472,0.11
46702723,0.17
67890247,0.14
70601950,0.18
21660855,0.18
98959106,0.22
7057125,0.08
89967298,0.26
73481498,0.32
85675618,0.44
17974158,0.23
58552611,0.12
440300,0.12
65433894,0.15
1501076,0.2
37631183,0.23
58583149,0.26
19096950,0.08
48906439,0.26
36058662,0.14
31296378,0.28
93603529,0.07
55271105,0.17
3187088,0.09
59109401,0.18
31647224,0.19
46753869,0.32
73773885,0.1
27170146,0.21
16351425,0.32
17462933,0.19
95168101,0.24
96290007,0.18
45434835,0.04
10076700,0.35
22353485,0.34
90244609,0.11
10905141,0.33
11824636,0.12
10092586,0.07
5416147,0.13
2373480,0.15
37651307,0.12
48394715,0.12
1266656,0.38
4568800,0.18
3295373,0.09
7093512,0.14
81331539,0.08
62207037,0.34
16982412,0.25
66644547,0.2
60085377,0.09
18514893,0.03
3016965,0.11
68495840,0.02
1435776,0.07
485291,0.12
124128569,0.27
50133716,0.08
56031234,0.05
57703882,0.09
14578131,0.05
21160731,0.21
7905467,0.01
65140360,0.19
5610797,0.01
69502617,0.05
1854756,0.07
55454647,0.22
25176618,0.35
88463170,0.16
68588041,0.31
27169771,0.16
46546864,0.07
1421501,0.17
117998711,0.17
20670900,0.13
1002396,0.4
1525583,0.24
711204,0.08
502170,0.14
369164,0.12
71987435,0.26
45474421,0.18
36712329,0.14
56140706,0.1
65741272,0.23
1098064,0.18
34773516,0.54
76231439,0.17
893213,0.28
55909889,0.26
67035574,0.19
5535106,0.12
11426290,0.09
5616837,0.43
7275427,0.21
493468,0.11
613031,0.03
16391989,0.24
57264566,0.25
1138198,0.09
594712,0.03
120236048,0.23
71797360,0.14
96331404,0.19
3354830,0.11
120249332,0.3
20781628,0.17
40472150,0.05
68182776,0.19
112696226,0.14
4566328,0.11
37217725,0.23
1325604,0.25
80148204,0.21
13347159,0.11
10787165,0.18
53161314,0.09
59551696,0.37
37690638,0.13
14668853,0.19
76014867,0.09
3845842,0.43
38548548,0.22
50626923,0.07
3914804,0.11
96633839,0.17
61359172,0.24
1826134,0.16
111115380,0.18
1125967,0.13
75300993,0.5
37620470,0.03
7047149,0.23
29114100,0.19
72742475,0.26
63327789,0.2
40443849,0.12
55452503,0.1
68756892,0.17
40360120,0.3
5638220,0.36
20448917,0.16
2896446,0.14
24045156,0.2
68504883,0.13
93177877,0.15
43914683,0.09
13197552,0.15
43749188,0.15
31187196,0.17
52086179,0.29
91152210,0.08
27581438,0.24
92065709,0.37
7440691,0.1
68448318,0.09
18894992,0.13
3730781,0.05
98806348,0.12
6736653,0.28
12515460,0.23
28654847,0.12
775432,0.07
24044591,0.34
6889504,0.14
31367446,0.09
5794204,0.32
40942229,0.14
53464204,0.16
10694714,0.13
13177335,0.25
15680712,0.14
41950202,0.05
126163511,0.29
554925,0.03
80581634,0.1
45804338,0.15
37257821,0.15
39541248,0.3
85481863,0.21
34623290,0.27
69694681,0.27
83980610,0.1
4214771,0.12
1263510,0.18
1443399,0.06
10088433,0.18
54513976,0.28
10786392,0.22
31096405,0.12
64681595,0.15
35024512,0.08
27612093,0.22
2079076,0.21
95140492,0.25
34893404,0.12
7052196,0.12
76925398,0.52
5545089,0.12
12576358,0.08
130214430,0.18
64792168,0.14
3702182,0.05
3095433,0.07
122213007,0.18
77480618,0.15
640093,0.12
34884799,0.26
1470276,0.14
6716434,0.14
52959825,0.09
26499236,0.37
55927819,0.1
7094315,0.23
88322524,0.07
57265906,0.15
15489433,0.04
1187445,0.09
37721993,0.27
1215374,0.05
69614316,0.13
22412155,0.2
47807289,0.24
493460,0.18
582782,0.16
20811335,0.25
32209264,0.28
60315790,0.03
55931996,0.1
11055038,0.23
59411385,0.38
2378381,0.15
3153196,0.09
15410903,0.38
51496210,0.28
77260053,0.29
73548621,0.24
121326004,0.27
3154364,0.3
67417381,0.2
23904574,0.08
3187305,0.23
57365267,0.25
16180893,0.32
95377420,0.22
77319873,0.15
9155010,0.18
17694275,0.35
74664156,0.45
1155231,0.12
32078373,0.22
65008071,0.22
1486957,0.21
59471325,0.18
85981609,0.32
37630940,0.21
33110281,0.16
60963468,0.01
8754829,0.22
471662,0.11
9204956,0.19
102396873,0.09
68537647,0.09
91141954,0.13
14700907,0.21
3485256,0.23
39877823,0.14
1598173,0.12
73620260,0.14
96818069,0.12
48615941,0.44
12315422,0.25
124902830,0.11
28753525,0.2
12707109,0.25
13327656,0.15
51406765,0.11
505813,0.16
26177981,0.08
73629069,0.29
127845709,0.09
78318519,0.37
61923001,0.25
36581475,0.1
88206286,0.2
29264230,0.41
12636748,0.11
60225557,0.19
65180508,0.29
16762101,0.15
71053814,0.03
85745616,0.09
60753857,0.5
43095602,0.3
36920136,0.24
60406121,0.1
13757580,0.4
8355058,0.06
46085198,0.56
